"","state","S1","S2","S3"
"410",1,0.999999999999638,3.57715189218149e-33,3.6165925976839e-13
"411",1,0.999999999999952,9.20327003527625e-32,4.79926398185059e-14
"412",1,0.999999999999988,4.75195051452232e-34,1.15965983945238e-14
"413",1,0.999999999999985,4.65570326061899e-34,1.53166084486008e-14
"414",1,0.999999999999994,2.23317932483693e-28,6.29438210153072e-15
"415",1,0.999999999999994,2.75400198693272e-31,6.47786809922072e-15
"416",1,0.999999999999997,7.52567174166697e-31,2.95373451779545e-15
"417",1,0.999999999999998,5.46252317168939e-32,2.23922115559356e-15
"418",1,0.999999999999993,9.2900326030146e-35,6.47032482943469e-15
"419",1,0.999999999999979,1.14443208866771e-33,2.10491482901726e-14
"420",1,0.999999999999969,8.24539898769847e-32,3.10950620736943e-14
"421",1,0.999999999999268,1.39949675206317e-33,7.31599676750205e-13
"422",1,0.999999999997264,1.15640798581296e-34,2.73591650481245e-12
"423",1,0.999999999998913,1.0794525625222e-33,1.08736280060199e-12
"424",1,0.999999999989746,3.54250977934861e-33,1.02543451954546e-11
"425",1,0.999999999839539,1.12412316750745e-30,1.60461282609684e-10
"426",1,0.999999999018013,9.48620876423339e-31,9.81986563947947e-10
"427",1,0.999999999345321,6.82757258218198e-31,6.54679404092722e-10
"428",1,0.999999998799978,1.91938252684891e-30,1.20002237754783e-09
"429",1,0.999999998717766,2.35104766580732e-29,1.28223346605064e-09
"430",1,0.999999999125203,3.52794809603283e-30,8.74797259367292e-10
"431",1,0.999999998974112,4.9398381743361e-31,1.02588788207584e-09
"432",1,0.999999998440406,8.26117828272137e-32,1.55959424512293e-09
"433",1,0.999999999369933,3.07326160579712e-30,6.30066667996879e-10
"434",1,0.999999999613943,5.78810981450074e-31,3.86057168388179e-10
"435",1,0.99999999997838,1.40157123917043e-29,2.16205117620751e-11
"436",1,0.999999999826354,1.15543060663819e-32,1.73646109498892e-10
"437",1,0.999999999929951,4.45868165435236e-31,7.0048572062759e-11
"438",1,0.999999999945902,3.68214385628191e-30,5.40980540254049e-11
"439",1,0.999999999952326,3.3556729411416e-31,4.76739923753298e-11
"440",1,0.999999999991223,4.03288440663602e-29,8.77732745293504e-12
"441",1,0.999999999996717,3.28276531562559e-27,3.28254533237038e-12
"442",1,0.999999999994939,1.23262081138646e-29,5.06115418101208e-12
"443",1,0.999999999996221,1.95355101445843e-31,3.77859873183058e-12
"444",1,0.999999999997537,3.15419503957222e-31,2.46335056477719e-12
"445",1,0.999999999999737,3.26560821085267e-29,2.63542444468648e-13
"446",1,0.999999999999576,2.77762395927738e-32,4.24420805723364e-13
"447",1,0.99999999999833,1.30282737998716e-32,1.66990017860429e-12
"448",1,0.999999999938129,5.20470790079963e-33,6.18713395545972e-11
"449",1,0.999999999966292,1.90292833229555e-31,3.37078601361239e-11
"450",1,0.999999999752066,1.59984208250185e-33,2.47933807350081e-10
"451",1,0.999999999848249,1.16347596180993e-32,1.51750774909621e-10
"452",1,0.999999999696811,6.14205361032515e-33,3.03188732170545e-10
"453",1,0.999999999896943,1.17198702566715e-31,1.03056925730998e-10
"454",1,0.999999999942291,3.80874081170865e-33,5.77088123249787e-11
"455",1,0.999999998088181,6.51816802030653e-31,1.91181909786843e-09
"456",1,0.999999994204929,2.12448075551102e-30,5.79507122836924e-09
"457",1,0.99999999557755,1.4401808305742e-30,4.42245013729193e-09
"458",1,0.999999980826249,8.80693303652793e-31,1.91737509204306e-08
"459",1,0.999999757440919,8.20463724927086e-32,2.42559080646273e-07
"460",1,0.999999952479669,4.91058116643902e-29,4.75203307094642e-08
"461",1,0.999987507674863,4.47904397818757e-31,1.24923251372023e-05
"462",1,0.999993150744319,8.34868054079094e-29,6.84925568103345e-06
"463",1,0.999094272225069,8.70207517957143e-30,0.000905727774931034
"464",3,0.81969539488042,1.88373345989433e-27,0.18030460511958
"465",3,0.218421911523425,5.6896945733157e-26,0.781578088476575
"466",3,0.0249854931360157,6.04527331259654e-26,0.975014506863984
"467",3,0.00022616039418201,4.3566828709998e-27,0.999773839605818
"468",3,5.13343426501257e-07,2.56656231882781e-28,0.999999486656573
"469",3,3.06514014275765e-09,8.41594317165534e-28,0.99999999693486
"470",3,1.01286926886928e-11,2.01843777618719e-28,0.999999999989871
"471",3,8.05677211692202e-14,1.11064706785091e-28,0.999999999999919
"472",3,4.32296551714417e-16,4.21170891309222e-29,1
"473",3,9.32598728274012e-20,1.93567956383657e-31,1
"474",3,1.48483639994803e-21,1.50188021686269e-31,1
"475",3,9.34585503850125e-22,3.67154814264628e-31,1
"476",3,7.7719774375812e-21,1.367820332183e-29,1
"477",3,3.20913553244969e-21,5.04158487180264e-29,1
"478",3,2.54211603642728e-21,5.51877119018972e-29,1
"479",3,1.96403936302234e-22,1.53769718869374e-31,1
"480",3,9.14739176649983e-22,5.24046817209814e-32,1
"481",3,6.22538630749392e-22,3.51908665863207e-33,1
"482",3,1.18257452922363e-21,4.95931035526898e-32,1
"483",3,1.73780975892309e-20,3.03655178359782e-29,1
"484",3,9.57180831877434e-20,8.747834903449e-28,1
"485",3,5.03403887708821e-20,2.35921339428175e-29,1
